epoch,step,train/loss_epoch,train/loss_step,val/error_h,val/error_u,val/error_v,val/loss,val/loss_best
63,63,,,0.7499438524246216,0.8478936553001404,0.9802817702293396,1.0982491970062256,1.0982491970062256
63,63,0.2468215674161911,,,,,,
64,64,,,0.749199628829956,0.8472681045532227,0.9788022637367249,1.0959521532058716,1.0959521532058716
64,64,0.24628692865371704,,,,,,
65,65,,,0.7482636570930481,0.8468964099884033,0.9781975150108337,1.0941596031188965,1.0941596031188965
65,65,0.24584853649139404,,,,,,
66,66,,,0.7472482323646545,0.8466842174530029,0.9785377979278564,1.0929677486419678,1.0929677486419678
66,66,0.24533767998218536,,,,,,
67,67,,,0.7465279698371887,0.8461825251579285,0.9794566035270691,1.0922293663024902,1.0922293663024902
67,67,0.24467733502388,,,,,,
68,68,,,0.7463386654853821,0.8450877070426941,0.9803685545921326,1.0916237831115723,1.0916237831115723
68,68,0.24398787319660187,,,,,,
69,69,,,0.7464790940284729,0.843629777431488,0.980800211429596,1.0908236503601074,1.0908236503601074
69,69,0.24338141083717346,,,,,,
70,70,,,0.7463796138763428,0.8423569798469543,0.9806565642356873,1.0895527601242065,1.0895527601242065
70,70,0.24284148216247559,,,,,,
71,71,,,0.7455600500106812,0.8416439890861511,0.980167806148529,1.0876874923706055,1.0876874923706055
71,71,0.2422657608985901,,,,,,
72,72,,,0.7440762519836426,0.8414508104324341,0.9796419143676758,1.0854456424713135,1.0854456424713135
72,72,0.24159833788871765,,,,,,
73,73,,,0.7424654960632324,0.841356635093689,0.97929847240448,1.0832476615905762,1.0832476615905762
73,73,0.24090351164340973,,,,,,
74,74,,,0.741256058216095,0.8408642411231995,0.9792639017105103,1.0813801288604736,1.0813801288604736
74,74,0.24025112390518188,,,,,,
75,75,,,0.740550696849823,0.8398590683937073,0.9796196222305298,1.079914927482605,1.079914927482605
75,75,0.2396213412284851,,,,,,
76,76,,,0.7400158643722534,0.8386800289154053,0.9803775548934937,1.0787473917007446,1.0787473917007446
76,76,0.23897168040275574,,,,,,
77,77,,,0.7392446994781494,0.8376997709274292,0.981376051902771,1.077610731124878,1.077610731124878
77,77,0.23828700184822083,,,,,,
78,78,,,0.7381448149681091,0.8369737863540649,0.9822338819503784,1.0762163400650024,1.0762163400650024
78,78,0.2375868856906891,,,,,,
79,79,,,0.7369433641433716,0.8362793326377869,0.9825165271759033,1.0743889808654785,1.0743889808654785
79,79,0.23690855503082275,,,,,,
80,80,,,0.7358422875404358,0.8354238867759705,0.9820634126663208,1.0721112489700317,1.0721112489700317
80,80,0.2362280786037445,,,,,,
81,81,,,0.7347644567489624,0.8344801664352417,0.9811495542526245,1.069516658782959,1.069516658782959
81,81,0.23550854623317719,,,,,,
82,82,,,0.733475387096405,0.8336701393127441,0.9802707433700562,1.0668091773986816,1.0668091773986816
82,82,0.2347702533006668,,,,,,
83,83,,,0.7319106459617615,0.8330777287483215,0.979793131351471,1.064200520515442,1.064200520515442
83,83,0.23403140902519226,,,,,,
84,84,,,0.7302914261817932,0.8325297832489014,0.9797912836074829,1.0618517398834229,1.0618517398834229
84,84,0.23329851031303406,,,,,,
85,85,,,0.7288915514945984,0.831767737865448,0.9801177382469177,1.0597808361053467,1.0597808361053467
85,85,0.23255746066570282,,,,,,
86,86,,,0.7277431488037109,0.8307462334632874,0.9805601239204407,1.0578608512878418,1.0578608512878418
86,86,0.23177655041217804,,,,,,
87,87,,,0.7266007661819458,0.8296859264373779,0.980952799320221,1.0558898448944092,1.0558898448944092
87,87,0.23097370564937592,,,,,,
88,88,,,0.7252033352851868,0.8288230895996094,0.9811953902244568,1.0536994934082031,1.0536994934082031
88,88,0.23016810417175293,,,,,,
89,89,,,0.7235396504402161,0.8281790018081665,0.9812297821044922,1.051261305809021,1.051261305809021
89,89,0.22934693098068237,,,,,,
90,90,,,0.7218282222747803,0.8275721669197083,0.9810466170310974,1.04867422580719,1.04867422580719
90,90,0.22849291563034058,,,,,,
91,91,,,0.7202743887901306,0.8268255591392517,0.9807234406471252,1.046075701713562,1.046075701713562
91,91,0.22759465873241425,,,,,,
92,92,,,0.718898355960846,0.8259319067001343,0.9804169535636902,1.0435752868652344,1.0435752868652344
92,92,0.22667090594768524,,,,,,
93,93,,,0.7175966501235962,0.8250066041946411,0.9802730679512024,1.0412344932556152,1.0412344932556152
93,93,0.22571250796318054,,,,,,
94,94,,,0.7162993550300598,0.8241227865219116,0.9803277254104614,1.039054274559021,1.039054274559021
94,94,0.22469758987426758,,,,,,
95,95,,,0.7150207757949829,0.8232529163360596,0.9804878234863281,1.0369728803634644,1.0369728803634644
95,95,0.22362524271011353,,,,,,
96,96,,,0.7137795090675354,0.8223642110824585,0.9806060194969177,1.0348973274230957,1.0348973274230957
96,96,0.2225015014410019,,,,,,
97,97,,,0.7125149369239807,0.8215058445930481,0.9805957674980164,1.0327467918395996,1.0327467918395996
97,97,0.22132280468940735,,,,,,
98,98,,,0.7111237049102783,0.8207700848579407,0.9804841876029968,1.030495524406433,1.030495524406433
98,98,0.220062717795372,,,,,,
99,99,,0.21872611343860626,,,,,
99,99,,,0.7095868587493896,0.8201810717582703,0.9803483486175537,1.0281877517700195,1.0281877517700195
99,99,0.21872611343860626,,,,,,
100,100,,,0.7080360054969788,0.8196486234664917,0.9802395105361938,1.0259301662445068,1.0259301662445068
100,100,0.21731145679950714,,,,,,
101,101,,,0.7066423296928406,0.8190470337867737,0.9801785349845886,1.0238268375396729,1.0238268375396729
101,101,0.21581320464611053,,,,,,
102,102,,,0.7054263949394226,0.8183534741401672,0.9801850318908691,1.021892786026001,1.021892786026001
102,102,0.21422019600868225,,,,,,
103,103,,,0.7042184472084045,0.8176814317703247,0.9802634119987488,1.0200304985046387,1.0200304985046387
103,103,0.21253354847431183,,,,,,
104,104,,,0.7028529047966003,0.8171578049659729,0.9803510904312134,1.0181198120117188,1.0181198120117188
104,104,0.21074587106704712,,,,,,
105,105,,,0.7013510465621948,0.8167769908905029,0.9803284406661987,1.0161101818084717,1.0161101818084717
105,105,0.2088538408279419,,,,,,
106,106,,,0.6998484134674072,0.8164046406745911,0.9801186323165894,1.0139988660812378,1.0139988660812378
106,106,0.20685501396656036,,,,,,
107,107,,,0.6983917951583862,0.8159538507461548,0.9797742366790771,1.0117994546890259,1.0117994546890259
107,107,0.20474372804164886,,,,,,
108,108,,,0.6968879699707031,0.8155010342597961,0.9794483780860901,1.009560465812683,1.009560465812683
108,108,0.20251347124576569,,,,,,
109,109,,,0.6952254176139832,0.815149188041687,0.9792765378952026,1.0073219537734985,1.0073219537734985
109,109,0.20016950368881226,,,,,,
110,110,,,0.6933973431587219,0.8148518204689026,0.9792830944061279,1.005054235458374,1.005054235458374
110,110,0.19770176708698273,,,,,,
111,111,,,0.6915016174316406,0.8144891262054443,0.9793789982795715,1.0027172565460205,1.0027172565460205
111,111,0.19510845839977264,,,,,,
112,112,,,0.6896122694015503,0.8140384554862976,0.9794475436210632,1.0003055334091187,1.0003055334091187
112,112,0.19239196181297302,,,,,,
113,113,,,0.6876539587974548,0.8135460019111633,0.979435920715332,0.9977426528930664,0.9977426528930664
113,113,0.18955005705356598,,,,,,
114,114,,,0.6854777336120605,0.8130461573600769,0.9793643951416016,0.9949057102203369,0.9949057102203369
114,114,0.1865842640399933,,,,,,
115,115,,,0.6830508708953857,0.8125766515731812,0.9792794585227966,0.9918191432952881,0.9918191432952881
115,115,0.18349792063236237,,,,,,
116,116,,,0.6804628372192383,0.8120943903923035,0.9792141318321228,0.9885679483413696,0.9885679483413696
116,116,0.18029403686523438,,,,,,
117,117,,,0.6777917146682739,0.8114664554595947,0.9791833758354187,0.9851406812667847,0.9851406812667847
117,117,0.17698213458061218,,,,,,
118,118,,,0.6750392913818359,0.8107029795646667,0.9792191386222839,0.9815675020217896,0.9815675020217896
118,118,0.1735704243183136,,,,,,
119,119,,,0.6721028685569763,0.8098998069763184,0.9793562293052673,0.9778372049331665,0.9778372049331665
119,119,0.1700708270072937,,,,,,
120,120,,,0.6688510179519653,0.8090466260910034,0.9795776605606079,0.9737938046455383,0.9737938046455383
120,120,0.16649867594242096,,,,,,
121,121,,,0.6653087139129639,0.808179497718811,0.9798348546028137,0.9694685935974121,0.9694685935974121
121,121,0.1628701388835907,,,,,,
122,122,,,0.6615993976593018,0.8072404265403748,0.980088472366333,0.9649277329444885,0.9649277329444885
122,122,0.15920551121234894,,,,,,
123,123,,,0.6577514410018921,0.8060901761054993,0.9803559184074402,0.9601026773452759,0.9601026773452759
123,123,0.15552231669425964,,,,,,
124,124,,,0.6536811590194702,0.8049085140228271,0.9807244539260864,0.9551049470901489,0.9551049470901489
124,124,0.1518438160419464,,,,,,
125,125,,,0.6493198275566101,0.803721010684967,0.9812055826187134,0.9498953819274902,0.9498953819274902
125,125,0.1481904536485672,,,,,,
126,126,,,0.6448181867599487,0.8024565577507019,0.9817572236061096,0.944553017616272,0.944553017616272
126,126,0.1445835530757904,,,,,,
127,127,,,0.6403470039367676,0.8010701537132263,0.9823635220527649,0.9392117261886597,0.9392117261886597
127,127,0.14104267954826355,,,,,,
128,128,,,0.6358034014701843,0.7995303869247437,0.9830181002616882,0.9337376356124878,0.9337376356124878
128,128,0.1375845968723297,,,,,,
129,129,,,0.6310456991195679,0.7982189655303955,0.9837551712989807,0.9283133149147034,0.9283133149147034
129,129,0.1342242807149887,,,,,,
130,130,,,0.6262440085411072,0.7967777252197266,0.9845109581947327,0.9227914810180664,0.9227914810180664
130,130,0.13097044825553894,,,,,,
131,131,,,0.6216564178466797,0.7954748868942261,0.9853513836860657,0.917681872844696,0.917681872844696
131,131,0.12782953679561615,,,,,,
132,132,,,0.6172342896461487,0.7937166690826416,0.9861714839935303,0.9123995304107666,0.9123995304107666
132,132,0.12480174005031586,,,,,,
133,133,,,0.612716019153595,0.7929682731628418,0.9871194362640381,0.9079300761222839,0.9079300761222839
133,133,0.12189380079507828,,,,,,
134,134,,,0.608604371547699,0.7905313968658447,0.9878162741661072,0.9024112224578857,0.9024112224578857
134,134,0.11913445591926575,,,,,,
135,135,,,0.6043853163719177,0.7918426990509033,0.9889301657676697,0.9000157117843628,0.9000157117843628
135,135,0.11669988185167313,,,,,,
136,136,,,0.6022012829780579,0.7857418060302734,0.9891465306282043,0.8932520151138306,0.8932520151138306
136,136,0.11543190479278564,,,,,,
137,137,,,0.5976477861404419,0.7957322597503662,0.9910799860954285,0.8978961110115051,0.8932520151138306
137,137,0.11857001483440399,,,,,,
138,138,,,0.5989969968795776,0.7817103266716003,0.9902884364128113,0.8877155780792236,0.8877155780792236
138,138,0.12961184978485107,,,,,,
139,139,,,0.59128338098526,0.7877777218818665,0.990899384021759,0.8854721188545227,0.8854721188545227
139,139,0.13048173487186432,,,,,,
140,140,,,0.5881476402282715,0.7885841727256775,0.9911899566650391,0.8833200931549072,0.8833200931549072
140,140,0.10785049945116043,,,,,,
141,141,,,0.591407299041748,0.7791135907173157,0.9908737540245056,0.8788243532180786,0.8788243532180786
141,141,0.1096329465508461,,,,,,
142,142,,,0.585300087928772,0.7835108041763306,0.991068959236145,0.8766090869903564,0.8766090869903564
142,142,0.11829330027103424,,,,,,
143,143,,,0.5816918611526489,0.7854211926460266,0.991015613079071,0.8746989965438843,0.8746989965438843
143,143,0.1016409769654274,,,,,,
144,144,,,0.5848219394683838,0.7772342562675476,0.9905431270599365,0.8709755539894104,0.8709755539894104
144,144,0.10487625747919083,,,,,,
145,145,,,0.5806810259819031,0.7792353630065918,0.9904111623764038,0.868584394454956,0.868584394454956
145,145,0.10827179998159409,,,,,,
146,146,,,0.5767055749893188,0.7829521298408508,0.9905256628990173,0.8678592443466187,0.8678592443466187
146,146,0.09597504884004593,,,,,,
147,147,,,0.5791751742362976,0.7758811116218567,0.9900242686271667,0.8643616437911987,0.8643616437911987
147,147,0.10276376456022263,,,,,,
148,148,,,0.5769464373588562,0.7761403322219849,0.9899065494537354,0.8624300956726074,0.8624300956726074
148,148,0.09954393655061722,,,,,,
149,149,,0.09377091377973557,,,,,
149,149,,,0.5722874402999878,0.7804997563362122,0.9903042316436768,0.8617594242095947,0.8617594242095947
149,149,0.09377091377973557,,,,,,
150,150,,,0.5737217664718628,0.7752063274383545,0.9900328516960144,0.8588171005249023,0.8588171005249023
150,150,0.09982234984636307,,,,,,
151,151,,,0.5733078718185425,0.7742577791213989,0.990226149559021,0.8578224778175354,0.8578224778175354
151,151,0.09312952309846878,,,,,,
152,152,,,0.5681578516960144,0.7781103849411011,0.9906972050666809,0.8563762903213501,0.8563762903213501
152,152,0.0936933308839798,,,,,,
153,153,,,0.5682244300842285,0.7751736640930176,0.9907799959182739,0.8542184233665466,0.8542184233665466
153,153,0.0954267606139183,,,,,,
154,154,,,0.5691810846328735,0.7733003497123718,0.9913265705108643,0.8539745807647705,0.8539745807647705
154,154,0.08997883647680283,,,,,,
155,155,,,0.5643660426139832,0.7761486768722534,0.991640031337738,0.8519909381866455,0.8519909381866455
155,155,0.09327060729265213,,,,,,
156,156,,,0.5629716515541077,0.7754634022712708,0.9919813871383667,0.8504098057746887,0.8504098057746887
156,156,0.09110928326845169,,,,,,
157,157,,,0.5644832253456116,0.7729918360710144,0.9926997423171997,0.8503019213676453,0.8503019213676453
157,157,0.0891653373837471,,,,,,
158,158,,,0.5608296990394592,0.7748594284057617,0.9927980303764343,0.8485094308853149,0.8485094308853149
158,158,0.09157148003578186,,,,,,
159,159,,,0.5585702657699585,0.7757512331008911,0.9931123852729797,0.847362756729126,0.847362756729126
159,159,0.08823294937610626,,,,,,
160,160,,,0.5601257681846619,0.7731529474258423,0.9937120676040649,0.8471145629882812,0.8471145629882812
160,160,0.08895383030176163,,,,,,
161,161,,,0.5578689575195312,0.774201512336731,0.9936454892158508,0.8458629250526428,0.8458629250526428
161,161,0.08923990279436111,,,,,,
162,162,,,0.5553300380706787,0.7759045362472534,0.9936954379081726,0.8449446558952332,0.8449446558952332
162,162,0.08683128654956818,,,,,,
163,163,,,0.5566326379776001,0.7735913991928101,0.9940627217292786,0.8445422053337097,0.8445422053337097
163,163,0.08832486718893051,,,,,,
164,164,,,0.5554762482643127,0.7739593386650085,0.9939456582069397,0.8437261581420898,0.8437261581420898
164,164,0.08714098483324051,,,,,,
165,165,,,0.5529658198356628,0.7759125828742981,0.9936728477478027,0.8428412079811096,0.8428412079811096
165,165,0.08617569506168365,,,,,,
166,166,,,0.5539641976356506,0.7741273045539856,0.9938014149665833,0.8424267172813416,0.8424267172813416
166,166,0.08718767762184143,,,,,,
167,167,,,0.5535962581634521,0.7739731669425964,0.9937061667442322,0.841924786567688,0.841924786567688
167,167,0.08560165762901306,,,,,,
168,168,,,0.5512367486953735,0.7758588790893555,0.9932448267936707,0.841015100479126,0.841015100479126
168,168,0.08561290055513382,,,,,,
169,169,,,0.5518620014190674,0.7746647596359253,0.9932709336280823,0.840661883354187,0.840661883354187
169,169,0.08582571893930435,,,,,,
170,170,,,0.5519691705703735,0.7741485238075256,0.9933100938796997,0.8403825759887695,0.8403825759887695
170,170,0.08450030535459518,,,,,,
171,171,,,0.5498325228691101,0.7758123278617859,0.9928421974182129,0.8395001888275146,0.8395001888275146
171,171,0.08485961705446243,,,,,,
172,172,,,0.5500863790512085,0.7751560211181641,0.9928379058837891,0.8392149209976196,0.8392149209976196
172,172,0.08447945863008499,,,,,,
173,173,,,0.5504686236381531,0.7744371891021729,0.9929901957511902,0.8390892148017883,0.8390892148017883
173,173,0.08359683305025101,,,,,,
174,174,,,0.5486128330230713,0.7758229374885559,0.9925961494445801,0.8382887840270996,0.8382887840270996
174,174,0.08390280604362488,,,,,,
175,175,,,0.5485032796859741,0.7755817174911499,0.9925886988639832,0.83800208568573,0.83800208568573
175,175,0.08324269205331802,,,,,,
176,176,,,0.5489209890365601,0.7747807502746582,0.9928345084190369,0.8378990888595581,0.8378990888595581
176,176,0.08271941542625427,,,,,,
177,177,,,0.5473020672798157,0.7758950591087341,0.9925623536109924,0.8371750712394714,0.8371750712394714
177,177,0.08282452076673508,,,,,,
178,178,,,0.5469092726707458,0.7759431004524231,0.9925590753555298,0.8368662595748901,0.8368662595748901
178,178,0.0821084976196289,,,,,,
179,179,,,0.5472565293312073,0.775160551071167,0.9928538203239441,0.836743950843811,0.836743950843811
179,179,0.08179223537445068,,,,,,
180,180,,,0.5458363890647888,0.7760651707649231,0.9927111864089966,0.8361141085624695,0.8361141085624695
180,180,0.08170157670974731,,,,,,
181,181,,,0.5452549457550049,0.7763016223907471,0.9927614331245422,0.8358193039894104,0.8358193039894104
181,181,0.08103763312101364,,,,,,
182,182,,,0.5454621911048889,0.7755918502807617,0.993148148059845,0.8356850147247314,0.8356850147247314
182,182,0.0808071419596672,,,,,,
183,183,,,0.5441506505012512,0.7763493657112122,0.9931780099868774,0.8351442813873291,0.8351442813873291
183,183,0.0805831104516983,,,,,,
184,184,,,0.5434496998786926,0.7766971588134766,0.9933280348777771,0.8348932266235352,0.8348932266235352
184,184,0.08000081032514572,,,,,,
185,185,,,0.5435369610786438,0.7760838270187378,0.9938066005706787,0.8347834944725037,0.8347834944725037
185,185,0.0797874853014946,,,,,,
186,186,,,0.5423068404197693,0.7767481803894043,0.9939749240875244,0.8343292474746704,0.8343292474746704
186,186,0.07949285209178925,,,,,,
187,187,,,0.5415313839912415,0.7771487832069397,0.994217574596405,0.8341125249862671,0.8341125249862671
187,187,0.07898266613483429,,,,,,
188,188,,,0.5415012240409851,0.7766281962394714,0.994773805141449,0.834019124507904,0.834019124507904
188,188,0.0787554457783699,,,,,,
189,189,,,0.5403248071670532,0.7772318720817566,0.9950423836708069,0.833629310131073,0.833629310131073
189,189,0.07843189686536789,,,,,,
190,190,,,0.5395171046257019,0.7776409387588501,0.9953407049179077,0.8334274888038635,0.8334274888038635
190,190,0.07797105610370636,,,,,,
191,191,,,0.5394032001495361,0.7772125601768494,0.9959104657173157,0.8333415985107422,0.8333415985107422
191,191,0.07771796733140945,,,,,,
192,192,,,0.5383040904998779,0.7777873873710632,0.9962061047554016,0.8330166935920715,0.8330166935920715
192,192,0.07738607376813889,,,,,,
193,193,,,0.5375106930732727,0.7781708240509033,0.9965280294418335,0.8328247666358948,0.8328247666358948
193,193,0.07695325464010239,,,,,,
194,194,,,0.5372975468635559,0.777830958366394,0.997096598148346,0.8327218294143677,0.8327218294143677
194,194,0.0766700878739357,,,,,,
195,195,,,0.5362409353256226,0.7783946990966797,0.9974150657653809,0.8324428200721741,0.8324428200721741
195,195,0.07633812725543976,,,,,,
196,196,,,0.5354735851287842,0.7787213921546936,0.9977750778198242,0.8322553634643555,0.8322553634643555
196,196,0.0759199857711792,,,,,,
197,197,,,0.5351399779319763,0.7784725427627563,0.9983425140380859,0.832119882106781,0.832119882106781
197,197,0.07560641318559647,,,,,,
198,198,,,0.5340877771377563,0.779040515422821,0.9986892342567444,0.8318694233894348,0.8318694233894348
198,198,0.07527710497379303,,,,,,
199,199,,0.0748697817325592,,,,,
